name,market,neighborhood,cuisine,price,address,zip,url
ShuZiXiang HotPot,New York City,Flushing,,$$$,132-15 Roosevelt Ave,11354,https://jsheldon-afk.github.io/cold-call-hub-3/?r=shuzixiang-hotpot
Sugar'd,New York City,Ditmas Park,,$$$,2614 Newkirk Ave,11226,https://jsheldon-afk.github.io/cold-call-hub-3/?r=sugar-d
Picnic Garden BBQ Buffet,New York City,Flushing,,$$$,154-05 Northern Blvd,11354,https://jsheldon-afk.github.io/cold-call-hub-3/?r=picnic-garden-bbq-buffet
H Crab,New York City,Murray Hill,,$$$,25-93 Francis Lewis Blvd,11358,https://jsheldon-afk.github.io/cold-call-hub-3/?r=h-crab
First Wok,New York City,Upper East Side,,$$,1570 3rd Ave,10128,https://jsheldon-afk.github.io/cold-call-hub-3/?r=first-wok
Time Out Cuisine,Los Angeles,Playa Vista,,$$,8501 Pershing Dr #4,90293,https://jsheldon-afk.github.io/cold-call-hub-3/?r=time-out-cuisine
The McCarren,New York City,Williamsburg,,?,595 Union Ave,11211,https://jsheldon-afk.github.io/cold-call-hub-3/?r=the-mccarren
Bombay Street Food 2,Washington DC,Capitol Hill,,$$,524 8th St Se,20003,https://jsheldon-afk.github.io/cold-call-hub-3/?r=bombay-street-food-2
Chak De California,Los Angeles,Pasadena,,$$,98 E Colorado Blvd,91105,https://jsheldon-afk.github.io/cold-call-hub-3/?r=chak-de-california
Jinsol Gukbap 8th,Los Angeles,Koreatown,,$$,3428 W 8th St,90005,https://jsheldon-afk.github.io/cold-call-hub-3/?r=jinsol-gukbap-8th
Dak Sing Palace,New York City,,,$$$,6001 11th Ave,11219,https://jsheldon-afk.github.io/cold-call-hub-3/?r=dak-sing-palace
Tang Pavilion,New York City,,,$$,65 W 55th St,10019,https://jsheldon-afk.github.io/cold-call-hub-3/?r=tang-pavilion
Puerta Del Alma,New York City,,,$$$,270 S 5th St,11211,https://jsheldon-afk.github.io/cold-call-hub-3/?r=puerta-del-alma
Havana Tacos,New York City,,,$$$,212 Nagle Ave,10034,https://jsheldon-afk.github.io/cold-call-hub-3/?r=havana-tacos
Queen Maeve Bar & Restaurant NYC,New York City,,,$$,1717 A Broadway,10019,https://jsheldon-afk.github.io/cold-call-hub-3/?r=queen-maeve-bar-and-restaurant-nyc
Oasis Mediterranean Restaurant LLC,Los Angeles,,,$$$,5752 Lankershim Blvd,91601,https://jsheldon-afk.github.io/cold-call-hub-3/?r=oasis-mediterranean-restaurant-llc
Alessandro's Place,Los Angeles,,,$$,2705 W 8th St C,90005,https://jsheldon-afk.github.io/cold-call-hub-3/?r=alessandro-s-place
Kaiki Sushi,Los Angeles,Sherman Oaks / Van Nuys Border,,?,5658 Sepulveda Blvd #101,91411,https://jsheldon-afk.github.io/cold-call-hub-3/?r=kaiki-sushi
Republik Coffee,Los Angeles,South Lake,,?,854 E Green St,91101,https://jsheldon-afk.github.io/cold-call-hub-3/?r=republik-coffee
Bad Baos,Los Angeles,Pelanconi,,?,1377 W Glenoaks Blvd,91201,https://jsheldon-afk.github.io/cold-call-hub-3/?r=bad-baos
Sushi Kaze Omakase,New York City,Greenpoint (BK),,?,125 Meserole Ave,11222,https://jsheldon-afk.github.io/cold-call-hub-3/?r=sushi-kaze-omakase
Truman's Bakery,Los Angeles,Beverly Grove,,?,8104 W 3rd St,90048,https://jsheldon-afk.github.io/cold-call-hub-3/?r=truman-s-bakery
TACOS EL CHINO,Los Angeles,,,$$$,1st N Mott St,90033,https://jsheldon-afk.github.io/cold-call-hub-3/?r=tacos-el-chino
Awakening Bar & Grill,Washington DC,,,$$$,520 8th St Se,20003,https://jsheldon-afk.github.io/cold-call-hub-3/?r=awakening-bar-and-grill
Bristol's Bistro,Washington DC,,,$$,1210 Massachusetts Ave Nw,20005,https://jsheldon-afk.github.io/cold-call-hub-3/?r=bristol-s-bistro
El Coyote Bar,New York City,,,$$$,45-02 Junction Blvd,11373,https://jsheldon-afk.github.io/cold-call-hub-3/?r=el-coyote-bar
Tacos Chely Estilo Tijuana,Los Angeles,,,$$$,131 E 54th St,90011,https://jsheldon-afk.github.io/cold-call-hub-3/?r=tacos-chely-estilo-tijuana
Viv & Jules,New York City,,,$$$,400 Adams St,7030,https://jsheldon-afk.github.io/cold-call-hub-3/?r=viv-and-jules
Somewhere Special Los Angeles,Los Angeles,,,$$,929 S Broadway,90015,https://jsheldon-afk.github.io/cold-call-hub-3/?r=somewhere-special-los-angeles
Legends FC,New York City,,,$$$,130 Newark Ave,7302,https://jsheldon-afk.github.io/cold-call-hub-3/?r=legends-fc
14B Rooftop | Lounge,New York City,,,$$$,14b 53rd St,11232,https://jsheldon-afk.github.io/cold-call-hub-3/?r=14b-rooftop-lounge
The House,New York City,,,$$$,29 Locust St,11206,https://jsheldon-afk.github.io/cold-call-hub-3/?r=the-house
Era,New York City,,,$$,589 11th Ave,10036,https://jsheldon-afk.github.io/cold-call-hub-3/?r=era
El Abuelo Gozon,New York City,,,$$$,79-03 Roosevelt Ave,11372,https://jsheldon-afk.github.io/cold-call-hub-3/?r=el-abuelo-gozon
The Monster Crab AYCE Seafood grand opening 1/23/26,New York City,,,$$$,40-01 Northern Blvd,11101,https://jsheldon-afk.github.io/cold-call-hub-3/?r=the-monster-crab-ayce-seafood-grand-opening-1-23-26
Stickett Inn,New York City,,,$$,157 1st Ave,10003,https://jsheldon-afk.github.io/cold-call-hub-3/?r=stickett-inn
Sushi Uesugi,New York City,,,$$$,267 36th St,11232,https://jsheldon-afk.github.io/cold-call-hub-3/?r=sushi-uesugi
Selune,New York City,,,$$$,478 Halsey St,11233,https://jsheldon-afk.github.io/cold-call-hub-3/?r=selune
COCO BEACH SPORTS BAR & GRILL,Los Angeles,,,$$,404 Washington Blvd,90292,https://jsheldon-afk.github.io/cold-call-hub-3/?r=coco-beach-sports-bar-and-grill
Sabrosura Latina,New York City,,,$$$,95-08 35th Ave,11372,https://jsheldon-afk.github.io/cold-call-hub-3/?r=sabrosura-latina
Kulturas Latin Kitchen & Cantina,Los Angeles,,,$$,187 N Sierra Madre Blvd,91107,https://jsheldon-afk.github.io/cold-call-hub-3/?r=kulturas-latin-kitchen-and-cantina
MB Bar Boutique,New York City,,,$$$,40-08 74th St.,11373,https://jsheldon-afk.github.io/cold-call-hub-3/?r=mb-bar-boutique
Showa era Izakaya Ramen Sushi Jananese Restaurant,New York City,,,$$,767 9th Ave,10019,https://jsheldon-afk.github.io/cold-call-hub-3/?r=showa-era-izakaya-ramen-sushi-jananese-restaurant
Pho Saigon Pearl,Los Angeles,,,$$,704 Spectrum Center Dr Suite 704,92618,https://jsheldon-afk.github.io/cold-call-hub-3/?r=pho-saigon-pearl
Jazz Genius,New York City,,,$$,151 Essex St,10002,https://jsheldon-afk.github.io/cold-call-hub-3/?r=jazz-genius
C. Di Palo,New York City,,,$$,151 Mott St,10013,https://jsheldon-afk.github.io/cold-call-hub-3/?r=c-di-palo
Uoichiba Handroll,Los Angeles,,,$$,9355 Culver Blvd,90232,https://jsheldon-afk.github.io/cold-call-hub-3/?r=uoichiba-handroll
Izakaya GAZEN,Los Angeles,Arts District,,$$,362 E 1st St,90012,https://jsheldon-afk.github.io/cold-call-hub-3/?r=izakaya-gazen
La Marina,New York City,Inwood,,$$,348 Dyckman Street,10034,https://jsheldon-afk.github.io/cold-call-hub-3/?r=la-marina
Katsuno,New York City,Queens,Japanese,$$$,103-01 Metropolitan Avenue,11375,https://jsheldon-afk.github.io/cold-call-hub-3/?r=katsuno
Wei's - Williamsburg,New York City,Williamsburg,,$$,145 Borinquen Pl,11211,https://jsheldon-afk.github.io/cold-call-hub-3/?r=wei-s-williamsburg
Asian Jewels,New York City,Queens,,$$,133-30 39th Ave,11354,https://jsheldon-afk.github.io/cold-call-hub-3/?r=asian-jewels
Poke Restaurant,New York City,Upper East Side,,$$,343 East 85 Street,10028,https://jsheldon-afk.github.io/cold-call-hub-3/?r=poke-restaurant
Yuka Restaurant,New York City,Upper East Side,,$$,1557 2Nd Ave,10028,https://jsheldon-afk.github.io/cold-call-hub-3/?r=yuka-restaurant
Terravita,New York City,Harlem,American,$$,4193 Broadway,10033,https://jsheldon-afk.github.io/cold-call-hub-3/?r=terravita
Chinar Restaurant & Catering,New York City,Sheepshead Bay,,$$$,2775 Coney Island Ave,11235,https://jsheldon-afk.github.io/cold-call-hub-3/?r=chinar-restaurant-and-catering
Cafe Salamanca,New York City,Astoria,,$$,7905 Northern Blvd,11372,https://jsheldon-afk.github.io/cold-call-hub-3/?r=cafe-salamanca
La Trattoria - Alexandria,Washington DC,Alexandria,,$$,305 S Washington St,22314,https://jsheldon-afk.github.io/cold-call-hub-3/?r=la-trattoria-alexandria
Two Perrys,New York City,Alphabet City,,$$,127 Loisaida Avenue,10009,https://jsheldon-afk.github.io/cold-call-hub-3/?r=two-perrys
Chong Qing Lao Zao,New York City,Flushing,,$$,37-04 PRINCE ST,11354,https://jsheldon-afk.github.io/cold-call-hub-3/?r=chong-qing-lao-zao
New Lucky Chinese Restaurant,New York City,Dyker Heights,,$$$,6619 FORT HAMILTON PKWY,11219,https://jsheldon-afk.github.io/cold-call-hub-3/?r=new-lucky-chinese-restaurant
Kitaro,New York City,Upper West Side,,$$,510 AMSTERDAM AVE FRNT 1,10024,https://jsheldon-afk.github.io/cold-call-hub-3/?r=kitaro
Bar Americano,New York City,Greenpoint,,?,180 Franklin St,11222,https://jsheldon-afk.github.io/cold-call-hub-3/?r=bar-americano
Kaizen Tavern,Washington DC,,,$$,1909 Mt Vernon Ave,22301,https://jsheldon-afk.github.io/cold-call-hub-3/?r=kaizen-tavern
Foxfire Grill,Washington DC,,,$$,6550 Little River Tpke,22312,https://jsheldon-afk.github.io/cold-call-hub-3/?r=foxfire-grill
"Faccia Luna (Alexandria,VA)",Washington DC,,,$$,823 S Washington St,22314,https://jsheldon-afk.github.io/cold-call-hub-3/?r=faccia-luna-alexandria-va
Trattoria Alberto,Washington DC,Capitol Hill,,$$,508 8th St SE,20003,https://jsheldon-afk.github.io/cold-call-hub-3/?r=trattoria-alberto
Momo Sushi & Cafe (Old Town Alexandria),Washington DC,,,$$,212 Queen St,22314,https://jsheldon-afk.github.io/cold-call-hub-3/?r=momo-sushi-and-cafe-old-town-alexandria
ZeMeda Market and Restaurant,Washington DC,,,$$,512 S Van Dorn St,22304,https://jsheldon-afk.github.io/cold-call-hub-3/?r=zemeda-market-and-restaurant
Kisso Asian Bistro,Washington DC,,,$$,300 King St,22314,https://jsheldon-afk.github.io/cold-call-hub-3/?r=kisso-asian-bistro
Aldo's Italian Kitchen,Washington DC,,,$$,2850 Eisenhower Ave,22314,https://jsheldon-afk.github.io/cold-call-hub-3/?r=aldo-s-italian-kitchen
Casa Amigos,Washington DC,,,?,516 S Van Dorn St,22304,https://jsheldon-afk.github.io/cold-call-hub-3/?r=casa-amigos
Record Room,New York City,Queens,,?,4709 Center Blvd,11109,https://jsheldon-afk.github.io/cold-call-hub-3/?r=record-room
Morrison,Los Angeles,McNeil,,$$,3821 W Magnolia Blvd,91505,https://jsheldon-afk.github.io/cold-call-hub-3/?r=morrison
Izakaya Mi Young,Los Angeles,,,$$,3680 Wilshire Blvd,90010,https://jsheldon-afk.github.io/cold-call-hub-3/?r=izakaya-mi-young
Ocha Restaurant,Los Angeles,,,$$,5405 W Sunset Blvd,90027,https://jsheldon-afk.github.io/cold-call-hub-3/?r=ocha-restaurant
Cabo Wabo Cantina,Los Angeles,,,$$,6801 Hollywood Blvd,90028,https://jsheldon-afk.github.io/cold-call-hub-3/?r=cabo-wabo-cantina
The Oyster Gourmet,Los Angeles,,,$$,317 S Broadway,90013,https://jsheldon-afk.github.io/cold-call-hub-3/?r=the-oyster-gourmet
Orsa & Winston,Los Angeles,,,$$,E 4th St & S Los Angeles St,90013,https://jsheldon-afk.github.io/cold-call-hub-3/?r=orsa-and-winston
Tableau Kitchen and Bar,Los Angeles,,,$$,3333 Bear St,92626,https://jsheldon-afk.github.io/cold-call-hub-3/?r=tableau-kitchen-and-bar
Las Cabanas de San Pedro Restaurant,Los Angeles,,,$$,3713 W 3rd St,90020,https://jsheldon-afk.github.io/cold-call-hub-3/?r=las-cabanas-de-san-pedro-restaurant
Trattoria Natalie,Los Angeles,Pico - Robertson,,$$,8681 W Pico Blvd,90035,https://jsheldon-afk.github.io/cold-call-hub-3/?r=trattoria-natalie
Cafe the Barn,Los Angeles,Little Bangladesh,,$$,228 S Oxford Ave,90004,https://jsheldon-afk.github.io/cold-call-hub-3/?r=cafe-the-barn
Hwal A Kwang Jang,Los Angeles,Koreatown,,$$,730 S Western Ave,90005,https://jsheldon-afk.github.io/cold-call-hub-3/?r=hwal-a-kwang-jang
Dan's Kitchen Chinese Cuisine,Los Angeles,,,$$,15333 Sherman Way,91406,https://jsheldon-afk.github.io/cold-call-hub-3/?r=dan-s-kitchen-chinese-cuisine
Dha Rae Oak,Los Angeles,Koreatown,,$$,1106 S Western Ave,90006,https://jsheldon-afk.github.io/cold-call-hub-3/?r=dha-rae-oak
Chefs Shawarma,Los Angeles,,,$$,14511 Sylvan St,91411,https://jsheldon-afk.github.io/cold-call-hub-3/?r=chefs-shawarma
Lola's Chicken,Los Angeles,Van Nuys,,$$,14851 Victory Blvd,91411,https://jsheldon-afk.github.io/cold-call-hub-3/?r=lola-s-chicken
Soh Grill House,Los Angeles,,,$$,27 N Raymond Ave,91103,https://jsheldon-afk.github.io/cold-call-hub-3/?r=soh-grill-house
O'cado Restaurant,Los Angeles,Sherman Oaks,,$$,14568 Ventura Blvd,91403,https://jsheldon-afk.github.io/cold-call-hub-3/?r=o-cado-restaurant
U-Zen,Los Angeles,Sawtelle,,$$,11951 Santa Monica Blvd,90025,https://jsheldon-afk.github.io/cold-call-hub-3/?r=u-zen
The Greyhound Bar & Grill,Los Angeles,,,$$,933 S Brand Blvd,91204,https://jsheldon-afk.github.io/cold-call-hub-3/?r=the-greyhound-bar-and-grill
Spain Restaurant,Los Angeles,Elysian Heights,,$$,1866 Glendale Blvd,90026,https://jsheldon-afk.github.io/cold-call-hub-3/?r=spain-restaurant
Thien An,Los Angeles,Little Saigon,,$$,9477 Bolsa Ave,92683,https://jsheldon-afk.github.io/cold-call-hub-3/?r=thien-an
Restaurant Tatsuki,Los Angeles,Woodland Hills,,$$,21630 Ventura Blvd,91364,https://jsheldon-afk.github.io/cold-call-hub-3/?r=restaurant-tatsuki
Puro Sabor,Los Angeles,Burbank,,$$,6366 Van Nuys Blvd,91401,https://jsheldon-afk.github.io/cold-call-hub-3/?r=puro-sabor
The Guild Club,Los Angeles,Halecrest,,$$$$,3321 Hyland Ave,92626,https://jsheldon-afk.github.io/cold-call-hub-3/?r=the-guild-club
Bodhi Kosher Thai,Los Angeles,Pico - Robertson,,$$,9198 W Olympic Blvd,90212,https://jsheldon-afk.github.io/cold-call-hub-3/?r=bodhi-kosher-thai
Riceberry Bowls,Los Angeles,,,?,11419 Santa Monica Blvd,90025,https://jsheldon-afk.github.io/cold-call-hub-3/?r=riceberry-bowls
Crepes Hollywood,Los Angeles,,,?,2000 Hillhurst Ave,90027,https://jsheldon-afk.github.io/cold-call-hub-3/?r=crepes-hollywood
Mi Pueblo Viejo,Los Angeles,Western Heights,,$$,4000 W Washington Blvd,90018,https://jsheldon-afk.github.io/cold-call-hub-3/?r=mi-pueblo-viejo
Melody,Los Angeles,Silver Lake,,$$,751 N Virgil Ave,90029,https://jsheldon-afk.github.io/cold-call-hub-3/?r=melody
ROW DTLA,Los Angeles,Arts District,,$$,777 S Alameda St,90021,https://jsheldon-afk.github.io/cold-call-hub-3/?r=row-dtla
The Place To Be,Los Angeles,,,$$,2510 Main St,90405,https://jsheldon-afk.github.io/cold-call-hub-3/?r=the-place-to-be
Santo Silverlake,Los Angeles,Silver Lake,,?,3822 Sunset Blvd,90026,https://jsheldon-afk.github.io/cold-call-hub-3/?r=santo-silverlake
Baroo,Los Angeles,Little Tokyo,,$$,905 E 2nd St #109,90012,https://jsheldon-afk.github.io/cold-call-hub-3/?r=baroo
Alice Comfort Cocktail,Washington DC,Old Town,,?,724 King St Floor 2,22314,https://jsheldon-afk.github.io/cold-call-hub-3/?r=alice-comfort-cocktail
Spina,Los Angeles,Atwater Village,,$$,3193 Glendale Blvd,90039,https://jsheldon-afk.github.io/cold-call-hub-3/?r=spina
Yeh?s Bao,New York City,Financial District,,$$,38 Rector Street,10006,https://jsheldon-afk.github.io/cold-call-hub-3/?r=yeh-s-bao
Carla Cafe,Los Angeles,Beverly Grove,,?,8432 W 3rd St,90048,https://jsheldon-afk.github.io/cold-call-hub-3/?r=carla-cafe
Chung Chun Jokbal,Los Angeles,Koreatown,,?,3074 W 8th St,90005,https://jsheldon-afk.github.io/cold-call-hub-3/?r=chung-chun-jokbal
The Sandwich Board,New York City,Lower East Side,,$$,115 Eldridge St,10002,https://jsheldon-afk.github.io/cold-call-hub-3/?r=the-sandwich-board
Seline,Los Angeles,Santa Monica,,?,3110 Main St Ste 132,90401,https://jsheldon-afk.github.io/cold-call-hub-3/?r=seline
Ly Ly,New York City,Upper East Side,,$$,306 E 81st St,10028,https://jsheldon-afk.github.io/cold-call-hub-3/?r=ly-ly
Gritz N' Wafflez,Los Angeles,Wilshire Center,,?,3183 Wilshire Blvd #185,90010,https://jsheldon-afk.github.io/cold-call-hub-3/?r=gritz-n-wafflez
Tropical Fiyah,Los Angeles,Hollywood,,?,5051 Hollywood Blvd,90027,https://jsheldon-afk.github.io/cold-call-hub-3/?r=tropical-fiyah
Sweetsalt,Los Angeles,Toluca Lake,,$$,10106 Riverside Dr,91602,https://jsheldon-afk.github.io/cold-call-hub-3/?r=sweetsalt
Foolproof,New York City,Williamsburg,,$$,476 Driggs Ave,11211,https://jsheldon-afk.github.io/cold-call-hub-3/?r=foolproof
Bar Benjamin,Los Angeles,Melrose,,?,7174 Melrose Ave,90046,https://jsheldon-afk.github.io/cold-call-hub-3/?r=bar-benjamin
Desert's Coffee,Los Angeles,Silver Lake,,?,2520 Hyperion Ave,90027,https://jsheldon-afk.github.io/cold-call-hub-3/?r=desert-s-coffee
Cafe Beber,Los Angeles,East Hollywood*,,?,5248 Santa Monica Blvd,90029,https://jsheldon-afk.github.io/cold-call-hub-3/?r=cafe-beber
Crazy Crust,Los Angeles,Studio City,,?,10968 Ventura Blvd,91604,https://jsheldon-afk.github.io/cold-call-hub-3/?r=crazy-crust
Omi Omakase,New York City,Flushing,,?,"133-42 39th Ave, Ste 210",11354,https://jsheldon-afk.github.io/cold-call-hub-3/?r=omi-omakase
Hush Harbor DC,Washington DC,Atlas District,,?,1337 H St NE,20002,https://jsheldon-afk.github.io/cold-call-hub-3/?r=hush-harbor-dc
Café Maud,New York City,Upper East Side,,?,1640 2nd Ave,10028,https://jsheldon-afk.github.io/cold-call-hub-3/?r=caf-maud
Michoacana Silverlake,Los Angeles,Silver Lake,,?,2921 Sunset Blvd,90026,https://jsheldon-afk.github.io/cold-call-hub-3/?r=michoacana-silverlake
Quat,Los Angeles,Glassell Park,,?,3030 Dolores St,90065,https://jsheldon-afk.github.io/cold-call-hub-3/?r=quat
Ramen Chikumo,Los Angeles,Sawtelle,,?,11301 W Olympic Blvd,90064,https://jsheldon-afk.github.io/cold-call-hub-3/?r=ramen-chikumo
Max & Helen's,Los Angeles,Larchmont,,?,127 N Larchmont Blvd,90004,https://jsheldon-afk.github.io/cold-call-hub-3/?r=max-and-helen-s
Marwin,New York City,Upper East Side,,$$,1132 1st Ave,10065,https://jsheldon-afk.github.io/cold-call-hub-3/?r=marwin
La Catrina Mexican Bistro,New York City,Inwood,,$$$$,3803 10th Ave,10034,https://jsheldon-afk.github.io/cold-call-hub-3/?r=la-catrina-mexican-bistro
Hongdae Korean restaurant,New York City,Flushing,,$$$,149-09 41st Ave,11355,https://jsheldon-afk.github.io/cold-call-hub-3/?r=hongdae-korean-restaurant
Bijou Bk,New York City,Crown Heights,,$$$,1017 Nostrand Ave,11225,https://jsheldon-afk.github.io/cold-call-hub-3/?r=bijou-bk
Puertas,New York City,Bay Ridge,,$$$,8324 3rd Ave,11209,https://jsheldon-afk.github.io/cold-call-hub-3/?r=puertas
Characters KTV & Sushi,New York City,Bensonhurst,,$$$,6117 20th Ave,11204,https://jsheldon-afk.github.io/cold-call-hub-3/?r=characters-ktv-and-sushi
Holy Saints!,Los Angeles,Pasadena,,$$,21 E Holly St,91103,https://jsheldon-afk.github.io/cold-call-hub-3/?r=holy-saints
XinYang,New York City,Flushing,,$$$,136-19 41st Ave,11355,https://jsheldon-afk.github.io/cold-call-hub-3/?r=xinyang
KyotoHibachiusa,Los Angeles,Financial District,,$$,300 S Grand Ave,90071,https://jsheldon-afk.github.io/cold-call-hub-3/?r=kyotohibachiusa
Bitcoin New York Steakhouse,New York City,Inwood,,$$$,3775 10th Ave #5,10034,https://jsheldon-afk.github.io/cold-call-hub-3/?r=bitcoin-new-york-steakhouse
Samba BBQ,New York City,Flushing,,$$$,154-17 Roosevelt Ave,11354,https://jsheldon-afk.github.io/cold-call-hub-3/?r=samba-bbq
Confidant,New York City,Sunset Park,,$$$,"67 35th St Building #5, Space #05-01-C29",11232,https://jsheldon-afk.github.io/cold-call-hub-3/?r=confidant
Art of Prime,New York City,Ditmas Park,,$$$,943 Coney Island Ave,11230,https://jsheldon-afk.github.io/cold-call-hub-3/?r=art-of-prime
Northern Cafe DTLA,Los Angeles,Arts District,,$$,725 W 7th St,90017,https://jsheldon-afk.github.io/cold-call-hub-3/?r=northern-cafe-dtla
MooMoo Hot Pot,Los Angeles,Santa Ana,,$$$,3967 Irvine Blvd,92602,https://jsheldon-afk.github.io/cold-call-hub-3/?r=moomoo-hot-pot
Sangizar Restaurant,New York City,Ditmas Park,,$$$,1371 Coney Island Ave,11230,https://jsheldon-afk.github.io/cold-call-hub-3/?r=sangizar-restaurant
Common Meadows,New York City,Williamsburg,,?,227 Grand St,11211,https://jsheldon-afk.github.io/cold-call-hub-3/?r=common-meadows
Cafe Fili,Washington DC,NoMa,,$$,701 2nd St Ne #942,20002,https://jsheldon-afk.github.io/cold-call-hub-3/?r=cafe-fili
TSUKE Artisan Noodle,Los Angeles,Pasadena,,$$,10 S De Lacey Ave,91105,https://jsheldon-afk.github.io/cold-call-hub-3/?r=tsuke-artisan-noodle
Streetbird Rotisserie,New York City,,,$$$,2149 Frederick Douglass Blvd,10026,https://jsheldon-afk.github.io/cold-call-hub-3/?r=streetbird-rotisserie
Hong Kong Gourmet,New York City,,,$$$,144-20 Northern Blvd,11354,https://jsheldon-afk.github.io/cold-call-hub-3/?r=hong-kong-gourmet
Serafina Long Island City,New York City,,,$$$,28-40 Jackson Ave,11101,https://jsheldon-afk.github.io/cold-call-hub-3/?r=serafina-long-island-city
Marlou Koreatown,Los Angeles,,,$$,3630 Wilshire Blvd #2f,90010,https://jsheldon-afk.github.io/cold-call-hub-3/?r=marlou-koreatown
Brunch Me Baby Saturdays,New York City,,,$$$,880 Flushing Ave,11206,https://jsheldon-afk.github.io/cold-call-hub-3/?r=brunch-me-baby-saturdays
Sofia Bar & Grill,New York City,,,$$$,1455 St Nicholas Ave,10033,https://jsheldon-afk.github.io/cold-call-hub-3/?r=sofia-bar-and-grill
